"MAG_ID","IMG.Genome.ID","Average.Coverage","Genome_size_Mbp","Ecosystem.x","Latitude","Longitude","Source","GTDB.Taxonomy.Lineage","RA","MAT","mTwarmQ","mTcoldQ","AP","PwetM","PdryM","PS","PwetQ","PdryQ","PwarmQ","PcoldQ","MDR","ISO","TS","MaxTwarmM","MinTcoldM","TAR","mTwetQ","mTdryQ","ET","AI","soil_pH","soil_ocd","soil_cec","soil_clay","soil_bdod","soil_nitrogen","soil_cfvo","soil_ocs","soil_sand","soil_silt","soil_TC","soil_TN","soil_TP","soil_TK","soil_TS","soil_CACO3","soil_BS","elevation","npp_mean","evi_mean","land_cover","land_cover_class"
"3300012984_9",3300012984,13.68,4.506332,"Environmental; Terrestrial; Soil; Unclassified; Agricultural land",42.4531,-76.3842,"Soil","Bacteria; Myxococcota; Polyangia; Polyangiales; NIC37A-2; NIC37A-2",0.266978922716628,7.22696447372437,18.5820369720459,-4.72625303268433,1005.92456054688,104,60.1147079467773,15.9551820755005,286.730834960938,195.233459472656,284.616119384766,200.845550537109,10.4351482391357,28.8572959899902,946.120178222656,25.6383876800537,-10.5228223800659,36.1612091064453,16.4801445007324,-3.86789608001709,996.422424316406,1.00925648212433,5.25712013244629,29.2954921722412,20.3300590515137,19.6298999786377,12.4739856719971,31.0956687927246,13.7558689117432,6.10082292556763,28.6181526184082,51.7764587402344,3.1875,0.258133322000504,0.06615000218153,1.14926660060883,0.0208333320915699,0.543049991130829,0.330000013113022,513.07666015625,0.744863033294678,0.385535091161728,9,"Savannas"
"3300012985_8",3300012985,63.38,5.041632,"Environmental; Terrestrial; Soil; Unclassified; Agricultural land",42.4531,-76.3842,"Soil","Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae_H; Bacillus_C; Bacillus_C megaterium",0.873123019699683,7.22696447372437,18.5820369720459,-4.72625303268433,1005.92456054688,104,60.1147079467773,15.9551820755005,286.730834960938,195.233459472656,284.616119384766,200.845550537109,10.4351482391357,28.8572959899902,946.120178222656,25.6383876800537,-10.5228223800659,36.1612091064453,16.4801445007324,-3.86789608001709,996.422424316406,1.00925648212433,5.25712013244629,29.2954921722412,20.3300590515137,19.6298999786377,12.4739856719971,31.0956687927246,13.7558689117432,6.10082292556763,28.6181526184082,51.7764587402344,3.1875,0.258133322000504,0.06615000218153,1.14926660060883,0.0208333320915699,0.543049991130829,0.330000013113022,513.07666015625,0.744863033294678,0.385535091161728,9,"Savannas"
"3300012985_9",3300012985,9.21,3.324876,"Environmental; Terrestrial; Soil; Unclassified; Agricultural land",42.4531,-76.3842,"Soil","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Parafilimonas",0.126876980300317,7.22696447372437,18.5820369720459,-4.72625303268433,1005.92456054688,104,60.1147079467773,15.9551820755005,286.730834960938,195.233459472656,284.616119384766,200.845550537109,10.4351482391357,28.8572959899902,946.120178222656,25.6383876800537,-10.5228223800659,36.1612091064453,16.4801445007324,-3.86789608001709,996.422424316406,1.00925648212433,5.25712013244629,29.2954921722412,20.3300590515137,19.6298999786377,12.4739856719971,31.0956687927246,13.7558689117432,6.10082292556763,28.6181526184082,51.7764587402344,3.1875,0.258133322000504,0.06615000218153,1.14926660060883,0.0208333320915699,0.543049991130829,0.330000013113022,513.07666015625,0.744863033294678,0.385535091161728,9,"Savannas"
"3300012986_12",3300012986,16.36,4.808708,"Environmental; Terrestrial; Soil; Agricultural land; Unclassified",42.4531,-76.3842,"Soil","Bacteria; Bacteroidota; Bacteroidia; Cytophagales; Hymenobacteraceae; Hymenobacter",1,7.22696447372437,18.5820369720459,-4.72625303268433,1005.92456054688,104,60.1147079467773,15.9551820755005,286.730834960938,195.233459472656,284.616119384766,200.845550537109,10.4351482391357,28.8572959899902,946.120178222656,25.6383876800537,-10.5228223800659,36.1612091064453,16.4801445007324,-3.86789608001709,996.422424316406,1.00925648212433,5.25712013244629,29.2954921722412,20.3300590515137,19.6298999786377,12.4739856719971,31.0956687927246,13.7558689117432,6.10082292556763,28.6181526184082,51.7764587402344,3.1875,0.258133322000504,0.06615000218153,1.14926660060883,0.0208333320915699,0.543049991130829,0.330000013113022,513.07666015625,0.744863033294678,0.385535091161728,9,"Savannas"
"3300012988_6",3300012988,14.57,6.11636,"Environmental; Terrestrial; Soil; Unclassified; Agricultural land",42.4531,-76.3842,"Soil","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales",1,7.22696447372437,18.5820369720459,-4.72625303268433,1005.92456054688,104,60.1147079467773,15.9551820755005,286.730834960938,195.233459472656,284.616119384766,200.845550537109,10.4351482391357,28.8572959899902,946.120178222656,25.6383876800537,-10.5228223800659,36.1612091064453,16.4801445007324,-3.86789608001709,996.422424316406,1.00925648212433,5.25712013244629,29.2954921722412,20.3300590515137,19.6298999786377,12.4739856719971,31.0956687927246,13.7558689117432,6.10082292556763,28.6181526184082,51.7764587402344,3.1875,0.258133322000504,0.06615000218153,1.14926660060883,0.0208333320915699,0.543049991130829,0.330000013113022,513.07666015625,0.744863033294678,0.385535091161728,9,"Savannas"
"3300012989_7",3300012989,11.02,7.099579,"Environmental; Terrestrial; Soil; Agricultural land; Unclassified",42.4531,-76.3842,"Soil","Bacteria; Cyanobacteriota; Cyanobacteriia; Cyanobacteriales; Phormidiaceae; Microcoleus; GCF_000317475.1",0.374320652173913,7.22696447372437,18.5820369720459,-4.72625303268433,1005.92456054688,104,60.1147079467773,15.9551820755005,286.730834960938,195.233459472656,284.616119384766,200.845550537109,10.4351482391357,28.8572959899902,946.120178222656,25.6383876800537,-10.5228223800659,36.1612091064453,16.4801445007324,-3.86789608001709,996.422424316406,1.00925648212433,5.25712013244629,29.2954921722412,20.3300590515137,19.6298999786377,12.4739856719971,31.0956687927246,13.7558689117432,6.10082292556763,28.6181526184082,51.7764587402344,3.1875,0.258133322000504,0.06615000218153,1.14926660060883,0.0208333320915699,0.543049991130829,0.330000013113022,513.07666015625,0.744863033294678,0.385535091161728,9,"Savannas"
"3300012989_10",3300012989,8.87,4.299068,"Environmental; Terrestrial; Soil; Agricultural land; Unclassified",42.4531,-76.3842,"Soil","Bacteria; Cyanobacteriota; Cyanobacteriia; Cyanobacteriales",0.301290760869565,7.22696447372437,18.5820369720459,-4.72625303268433,1005.92456054688,104,60.1147079467773,15.9551820755005,286.730834960938,195.233459472656,284.616119384766,200.845550537109,10.4351482391357,28.8572959899902,946.120178222656,25.6383876800537,-10.5228223800659,36.1612091064453,16.4801445007324,-3.86789608001709,996.422424316406,1.00925648212433,5.25712013244629,29.2954921722412,20.3300590515137,19.6298999786377,12.4739856719971,31.0956687927246,13.7558689117432,6.10082292556763,28.6181526184082,51.7764587402344,3.1875,0.258133322000504,0.06615000218153,1.14926660060883,0.0208333320915699,0.543049991130829,0.330000013113022,513.07666015625,0.744863033294678,0.385535091161728,9,"Savannas"
"3300012989_14",3300012989,9.55,2.44272,"Environmental; Terrestrial; Soil; Agricultural land; Unclassified",42.4531,-76.3842,"Soil","Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Caulobacteraceae; Brevundimonas",0.324388586956522,7.22696447372437,18.5820369720459,-4.72625303268433,1005.92456054688,104,60.1147079467773,15.9551820755005,286.730834960938,195.233459472656,284.616119384766,200.845550537109,10.4351482391357,28.8572959899902,946.120178222656,25.6383876800537,-10.5228223800659,36.1612091064453,16.4801445007324,-3.86789608001709,996.422424316406,1.00925648212433,5.25712013244629,29.2954921722412,20.3300590515137,19.6298999786377,12.4739856719971,31.0956687927246,13.7558689117432,6.10082292556763,28.6181526184082,51.7764587402344,3.1875,0.258133322000504,0.06615000218153,1.14926660060883,0.0208333320915699,0.543049991130829,0.330000013113022,513.07666015625,0.744863033294678,0.385535091161728,9,"Savannas"
"3300013097_6",3300013097,13.56,3.717564,"Environmental; Terrestrial; Soil; Desert; Unclassified",-78.0749,163.892,"Soil","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Verrucomicrobiales; Akkermansiaceae",0.419554455445545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3300013097_2",3300013097,9.95,5.30357,"Environmental; Terrestrial; Soil; Desert; Unclassified",-78.0749,163.892,"Soil","Bacteria; Acidobacteriota; Acidobacteriae; Solibacterales; Solibacteraceae; Ga0077553",0.307858910891089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3300013097_7",3300013097,8.81,3.383355,"Environmental; Terrestrial; Soil; Desert; Unclassified",-78.0749,163.892,"Soil","Bacteria; Cyanobacteriota; Cyanobacteriia; Cyanobacteriales; Chamaesiphonaceae; Chamaesiphon",0.272586633663366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3300014151_11",3300014151,12.22,3.876669,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.1149,-88.5476,"Soil","Bacteria; Desulfobacterota; Syntrophobacteria; Syntrophobacterales; Syntrophobacteraceae",0.510016694490818,4.89447116851807,17.4589653015137,-8.20220184326172,824.084167480469,85.5882797241211,47.5882797241211,17.9229927062988,235.651382446289,150.970703125,227.794143676758,208.667922973633,11.0059490203857,28.0028057098389,1046.35278320312,25.2205867767334,-14.0821399688721,39.3027267456055,16.6393566131592,-2.85024166107178,961.941040039062,0.856017649173737,5.68111181259155,26.8348808288574,16.7458591461182,10.0536050796509,13.2617082595825,21.3364219665527,13.0185108184814,5.72393465042114,71.6858825683594,18.2636318206787,3.35290002822876,0.254833340644836,0.0434999987483025,0.94816666841507,0.0142833329737186,0.748883306980133,0.319999992847443,248.581314086914,NA,0.219147592782974,13,"Urban_and_Built-up"
"3300014151_15",3300014151,11.74,1.786013,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.1149,-88.5476,"Soil","Archaea; Crenarchaeota; Bathyarchaeia; B26-1; UBA233; UBA11855",0.489983305509182,4.89447116851807,17.4589653015137,-8.20220184326172,824.084167480469,85.5882797241211,47.5882797241211,17.9229927062988,235.651382446289,150.970703125,227.794143676758,208.667922973633,11.0059490203857,28.0028057098389,1046.35278320312,25.2205867767334,-14.0821399688721,39.3027267456055,16.6393566131592,-2.85024166107178,961.941040039062,0.856017649173737,5.68111181259155,26.8348808288574,16.7458591461182,10.0536050796509,13.2617082595825,21.3364219665527,13.0185108184814,5.72393465042114,71.6858825683594,18.2636318206787,3.35290002822876,0.254833340644836,0.0434999987483025,0.94816666841507,0.0142833329737186,0.748883306980133,0.319999992847443,248.581314086914,NA,0.219147592782974,13,"Urban_and_Built-up"
"3300014152_10",3300014152,9.44,3.50217,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.1149,-88.5476,"Soil","Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; Lentimicrobiaceae",1,4.89447116851807,17.4589653015137,-8.20220184326172,824.084167480469,85.5882797241211,47.5882797241211,17.9229927062988,235.651382446289,150.970703125,227.794143676758,208.667922973633,11.0059490203857,28.0028057098389,1046.35278320312,25.2205867767334,-14.0821399688721,39.3027267456055,16.6393566131592,-2.85024166107178,961.941040039062,0.856017649173737,5.68111181259155,26.8348808288574,16.7458591461182,10.0536050796509,13.2617082595825,21.3364219665527,13.0185108184814,5.72393465042114,71.6858825683594,18.2636318206787,3.35290002822876,0.254833340644836,0.0434999987483025,0.94816666841507,0.0142833329737186,0.748883306980133,0.319999992847443,248.581314086914,NA,0.219147592782974,13,"Urban_and_Built-up"
"3300014153_11",3300014153,9.45,3.671687,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.1149,-88.5476,"Soil","Bacteria; Fibrobacterota; Chitinivibrionia; Chitinivibrionales; UBA10882",1,4.89447116851807,17.4589653015137,-8.20220184326172,824.084167480469,85.5882797241211,47.5882797241211,17.9229927062988,235.651382446289,150.970703125,227.794143676758,208.667922973633,11.0059490203857,28.0028057098389,1046.35278320312,25.2205867767334,-14.0821399688721,39.3027267456055,16.6393566131592,-2.85024166107178,961.941040039062,0.856017649173737,5.68111181259155,26.8348808288574,16.7458591461182,10.0536050796509,13.2617082595825,21.3364219665527,13.0185108184814,5.72393465042114,71.6858825683594,18.2636318206787,3.35290002822876,0.254833340644836,0.0434999987483025,0.94816666841507,0.0142833329737186,0.748883306980133,0.319999992847443,248.581314086914,NA,0.219147592782974,13,"Urban_and_Built-up"
"3300014155_17",3300014155,17.84,2.470583,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.1149,-88.5476,"Soil","Archaea; Crenarchaeota; Bathyarchaeia; B26-1; UBA233; 20-14-0-80-47-9",1,4.89447116851807,17.4589653015137,-8.20220184326172,824.084167480469,85.5882797241211,47.5882797241211,17.9229927062988,235.651382446289,150.970703125,227.794143676758,208.667922973633,11.0059490203857,28.0028057098389,1046.35278320312,25.2205867767334,-14.0821399688721,39.3027267456055,16.6393566131592,-2.85024166107178,961.941040039062,0.856017649173737,5.68111181259155,26.8348808288574,16.7458591461182,10.0536050796509,13.2617082595825,21.3364219665527,13.0185108184814,5.72393465042114,71.6858825683594,18.2636318206787,3.35290002822876,0.254833340644836,0.0434999987483025,0.94816666841507,0.0142833329737186,0.748883306980133,0.319999992847443,248.581314086914,NA,0.219147592782974,13,"Urban_and_Built-up"
"3300014158_9",3300014158,41.78,3.539126,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.1149,-88.5476,"Soil","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae",1,4.89447116851807,17.4589653015137,-8.20220184326172,824.084167480469,85.5882797241211,47.5882797241211,17.9229927062988,235.651382446289,150.970703125,227.794143676758,208.667922973633,11.0059490203857,28.0028057098389,1046.35278320312,25.2205867767334,-14.0821399688721,39.3027267456055,16.6393566131592,-2.85024166107178,961.941040039062,0.856017649173737,5.68111181259155,26.8348808288574,16.7458591461182,10.0536050796509,13.2617082595825,21.3364219665527,13.0185108184814,5.72393465042114,71.6858825683594,18.2636318206787,3.35290002822876,0.254833340644836,0.0434999987483025,0.94816666841507,0.0142833329737186,0.748883306980133,0.319999992847443,248.581314086914,NA,0.219147592782974,13,"Urban_and_Built-up"
"3300014160_13",3300014160,13.68,1.774073,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.1149,-88.5476,"Soil","Bacteria; Verrucomicrobiota; Verrucomicrobiae",1,4.89447116851807,17.4589653015137,-8.20220184326172,824.084167480469,85.5882797241211,47.5882797241211,17.9229927062988,235.651382446289,150.970703125,227.794143676758,208.667922973633,11.0059490203857,28.0028057098389,1046.35278320312,25.2205867767334,-14.0821399688721,39.3027267456055,16.6393566131592,-2.85024166107178,961.941040039062,0.856017649173737,5.68111181259155,26.8348808288574,16.7458591461182,10.0536050796509,13.2617082595825,21.3364219665527,13.0185108184814,5.72393465042114,71.6858825683594,18.2636318206787,3.35290002822876,0.254833340644836,0.0434999987483025,0.94816666841507,0.0142833329737186,0.748883306980133,0.319999992847443,248.581314086914,NA,0.219147592782974,13,"Urban_and_Built-up"
"3300014162_17",3300014162,17.38,0.914256,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.1149,-88.5476,"Soil","Archaea; Micrarchaeota; Micrarchaeia; Micrarchaeales; Micrarchaeaceae; UBA12276",0.656344410876133,4.89447116851807,17.4589653015137,-8.20220184326172,824.084167480469,85.5882797241211,47.5882797241211,17.9229927062988,235.651382446289,150.970703125,227.794143676758,208.667922973633,11.0059490203857,28.0028057098389,1046.35278320312,25.2205867767334,-14.0821399688721,39.3027267456055,16.6393566131592,-2.85024166107178,961.941040039062,0.856017649173737,5.68111181259155,26.8348808288574,16.7458591461182,10.0536050796509,13.2617082595825,21.3364219665527,13.0185108184814,5.72393465042114,71.6858825683594,18.2636318206787,3.35290002822876,0.254833340644836,0.0434999987483025,0.94816666841507,0.0142833329737186,0.748883306980133,0.319999992847443,248.581314086914,NA,0.219147592782974,13,"Urban_and_Built-up"
"3300014162_15",3300014162,9.1,1.175132,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.1149,-88.5476,"Soil","Bacteria; Dependentiae; Babeliae; Babeliales; Vermiphilaceae",0.343655589123867,4.89447116851807,17.4589653015137,-8.20220184326172,824.084167480469,85.5882797241211,47.5882797241211,17.9229927062988,235.651382446289,150.970703125,227.794143676758,208.667922973633,11.0059490203857,28.0028057098389,1046.35278320312,25.2205867767334,-14.0821399688721,39.3027267456055,16.6393566131592,-2.85024166107178,961.941040039062,0.856017649173737,5.68111181259155,26.8348808288574,16.7458591461182,10.0536050796509,13.2617082595825,21.3364219665527,13.0185108184814,5.72393465042114,71.6858825683594,18.2636318206787,3.35290002822876,0.254833340644836,0.0434999987483025,0.94816666841507,0.0142833329737186,0.748883306980133,0.319999992847443,248.581314086914,NA,0.219147592782974,13,"Urban_and_Built-up"
"3300014164_9",3300014164,9.73,2.065218,"Environmental; Terrestrial; Soil; Wetlands; Peat",47.1149,-88.5476,"Soil","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; UBA7543",1,4.89447116851807,17.4589653015137,-8.20220184326172,824.084167480469,85.5882797241211,47.5882797241211,17.9229927062988,235.651382446289,150.970703125,227.794143676758,208.667922973633,11.0059490203857,28.0028057098389,1046.35278320312,25.2205867767334,-14.0821399688721,39.3027267456055,16.6393566131592,-2.85024166107178,961.941040039062,0.856017649173737,5.68111181259155,26.8348808288574,16.7458591461182,10.0536050796509,13.2617082595825,21.3364219665527,13.0185108184814,5.72393465042114,71.6858825683594,18.2636318206787,3.35290002822876,0.254833340644836,0.0434999987483025,0.94816666841507,0.0142833329737186,0.748883306980133,0.319999992847443,248.581314086914,NA,0.219147592782974,13,"Urban_and_Built-up"
